ret.adjusted.prices.ref.date,ret.adjusted.prices.AAL.L,ret.adjusted.prices.ABDN.L,ret.adjusted.prices.ABF.L,ret.adjusted.prices.ADM.L,ret.adjusted.prices.AHT.L,ret.adjusted.prices.ANTO.L,ret.adjusted.prices.AUTO.L,ret.adjusted.prices.AV.L,ret.adjusted.prices.AVST.L,ret.adjusted.prices.AVV.L,ret.adjusted.prices.AZN.L,ret.adjusted.prices.BA.L,ret.adjusted.prices.BARC.L,ret.adjusted.prices.BATS.L,ret.adjusted.prices.BDEV.L,ret.adjusted.prices.BHP.L,ret.adjusted.prices.BKG.L,ret.adjusted.prices.BLND.L,ret.adjusted.prices.BME.L,ret.adjusted.prices.BNZL.L,ret.adjusted.prices.BP.L,ret.adjusted.prices.BRBY.L,ret.adjusted.prices.BT.A.L,ret.adjusted.prices.CCH.L,ret.adjusted.prices.CPG.L,ret.adjusted.prices.CRDA.L,ret.adjusted.prices.CRH.L,ret.adjusted.prices.DCC.L,ret.adjusted.prices.DGE.L,ret.adjusted.prices.ENT.L,ret.adjusted.prices.EVR.L,ret.adjusted.prices.EXPN.L,ret.adjusted.prices.FERG.L,ret.adjusted.prices.FLTR.L,ret.adjusted.prices.FRES.L,ret.adjusted.prices.GLEN.L,ret.adjusted.prices.GSK.L,ret.adjusted.prices.HIK.L,ret.adjusted.prices.HL.L,ret.adjusted.prices.HLMA.L,ret.adjusted.prices.HSBA.L,ret.adjusted.prices.IAG.L,ret.adjusted.prices.ICP.L,ret.adjusted.prices.IHG.L,ret.adjusted.prices.III.L,ret.adjusted.prices.IMB.L,ret.adjusted.prices.INF.L,ret.adjusted.prices.ITRK.L,ret.adjusted.prices.JD.L,ret.adjusted.prices.JET.L,ret.adjusted.prices.JMAT.L,ret.adjusted.prices.KGF.L,ret.adjusted.prices.LAND.L,ret.adjusted.prices.LGEN.L,ret.adjusted.prices.LLOY.L,ret.adjusted.prices.LSEG.L,ret.adjusted.prices.MNDI.L,ret.adjusted.prices.MNG.L,ret.adjusted.prices.MRO.L,ret.adjusted.prices.MRW.L,ret.adjusted.prices.NG.L,ret.adjusted.prices.NWG.L,ret.adjusted.prices.NXT.L,ret.adjusted.prices.OCDO.L,ret.adjusted.prices.PHNX.L,ret.adjusted.prices.PNN.L,ret.adjusted.prices.POLY.L,ret.adjusted.prices.PRU.L,ret.adjusted.prices.PSH.L,ret.adjusted.prices.PSN.L,ret.adjusted.prices.PSON.L,ret.adjusted.prices.RDSA.L,ret.adjusted.prices.RDSB.L,ret.adjusted.prices.REL.L,ret.adjusted.prices.RIO.L,ret.adjusted.prices.RKT.L,ret.adjusted.prices.RMV.L,ret.adjusted.prices.RR.L,ret.adjusted.prices.RSAB.L,ret.adjusted.prices.RTO.L,ret.adjusted.prices.SBRY.L,ret.adjusted.prices.SDR.L,ret.adjusted.prices.SGE.L,ret.adjusted.prices.SGRO.L,ret.adjusted.prices.SKG.L,ret.adjusted.prices.SMDS.L,ret.adjusted.prices.SMIN.L,ret.adjusted.prices.SMT.L,ret.adjusted.prices.SN.L,ret.adjusted.prices.SPX.L,ret.adjusted.prices.SSE.L,ret.adjusted.prices.STAN.L,ret.adjusted.prices.STJ.L,ret.adjusted.prices.SVT.L,ret.adjusted.prices.TSCO.L,ret.adjusted.prices.TW.L,ret.adjusted.prices.ULVR.L,ret.adjusted.prices.UU.L,ret.adjusted.prices.VOD.L,ret.adjusted.prices.WPP.L,ret.adjusted.prices.WTB.L
09/04/2021,-0.000324251,-0.002646459,-0.002409645,-0.012539136,0.012397604,-0.005747158,-0.009739074,-0.006872761,-0.006580376,0.000264927,0.00607482,-0.022399365,-0.012128979,-0.025362945,0.017153062,-0.008759778,0.013339198,-0.013856696,0.001830784,0.002496874,-0.011559918,0.017421614,-0.010953589,0.002492717,-0.013919646,0.013799434,0.012338535,-0.003798671,-0.001255066,-0.018483709,0.002006725,0.00226667,0.004531722,-0.011950904,-0.018437199,-0.019028079,-0.001513312,0.00661981,0,0.010264538,-0.005909099,-0.020508082,-0.009312887,0,-0.009577016,-0.011855252,-0.009830488,0.004646543,0.051123309,0.003193557,-0.003497561,0.016853905,-0.007204285,0.009880647,-0.003685325,0.011908032,0.004740636,-0.002744726,0.004629148,-0.008681514,-0.00332046,-0.006567347,0.010967589,0.006083294,0.001337567,0.010447673,0.002061145,0.005162867,0.00543491,0.014217986,0.01053416,-0.009649501,-0.008169905,0.003150471,-0.015986051,0,0.008151341,0.006839399,0,0.007840028,0.003677965,-0.010641267,-0.004274805,-0.008966892,-0.014575619,0.001206855,0.010964912,-0.007903432,0.002506266,0.024267753,-0.000324269,-0.014070592,0.013202714,0.006273577,-0.006148043,0.018761726,-0.00840127,0.000626775,-0.013337285,-0.006945952,-0.000576701
12/04/2021,-0.017515413,-0.017578578,-0.008454078,0.017142842,-0.00677898,-0.017340991,0.002107453,0.008650498,-0.00619652,-0.005031761,-0.008508294,-0.019417514,0.01281637,0.000897306,-0.017367217,-0.014883753,-0.008847681,-0.008196711,-0.021198827,0.010377766,0.011525383,0.003913904,-0.009446235,0.011603824,0.009303818,-0.006352121,-0.005385452,-0.003495452,-0.006597532,0.004149378,-0.006675505,-0.001884666,-0.009667025,-0.013729977,-0.008497333,-0.008659479,-0.01667175,-0.000822047,0.005998793,-0.009378639,-0.011088265,-0.018082266,0.007367898,-0.007361488,-0.00241743,0.007457854,-0.014036309,-0.011562591,-0.003707756,0.017854671,0.005743391,-0.026751965,-0.009210019,-0.000674596,0.026239666,0.002941942,-0.006815197,-0.003669756,-0.011520583,0.001094725,-0.001221472,0.010933217,-0.023625844,-0.023255814,-0.015762754,0.010339853,-0.007541896,-0.003210289,0,-0.022741399,-0.011169032,0.004871627,0.001048319,0.000261742,-0.003178544,0.020929453,-0.028784043,-0.032713587,0,-0.002333696,-0.002035842,0.004688397,-0.007972979,-0.006785892,-0.001160081,-0.017598814,-0.013015184,-0.009643626,0.000357143,-0.017973854,-0.005514113,-0.001206009,-0.006701419,0.01080628,-0.010238903,-0.027361205,0.001089344,0.012319893,0.001336993,-0.004239044,-0.00577034
13/04/2021,0.007263141,-0.010803629,-0.002030066,0,0.003963069,0.01499999,0.034700347,0.000245071,0.013760507,0.026084626,-0.00802768,-0.004752426,-0.006699208,0.000896592,0.005122928,0.009206784,-0.001306247,0.002361194,0.02688576,0.008627758,-0.000502541,0.004385945,-0.00822098,0.01024167,-0.009218055,0.009132436,-0.001139922,-0.00127551,-0.002055685,0.020343293,0.027217737,-0.000755271,-0.001084599,0.009943653,0.02345512,0.002445824,-0.007552328,0,-0.003577799,0.002366833,-0.013062062,-0.014296157,0.002269869,-0.00312256,0.002019374,0.000321865,0.003472222,0.000668391,0.029772309,0.06812619,-0.001586263,0.017627719,0.009577466,-0.008102791,-0.014417657,0.016266669,-0.003694953,-0.000920779,0.014860495,-0.007654522,-0.00678234,-0.003018135,-0.000246897,0.024285714,0.004071693,-0.010721268,0.035923864,0.004830942,-0.003603658,0.01243225,-0.005271046,-0.005275897,-0.006134135,-0.001308302,0.009920288,-0.002713245,0.026973075,-0.004805064,0,-0.004678364,-0.009383917,-0.010979947,0.008655227,0.014492777,-0.001451821,0.002453988,0.010047096,0.018628281,0.003927169,0.003743784,-0.014350937,-0.010867376,0.014242804,-0.01603613,0.000431074,0.016770305,0.000604499,-0.023514845,-0.005488876,0.012345708,0.002031341
14/04/2021,0.030317986,-0.005119395,-0.006509307,-0.002184786,0.001754339,0.044624736,-0.019986483,-0.003184749,-0.000636308,-0.011932597,0.014510972,0.024671696,0.004068066,-0.002328961,-0.003822593,0.032982517,-0.014606539,0.004318871,-0.018545495,-0.008961321,0.033864246,0.012130033,-0.00397882,-0.003244138,0.028553096,-0.005731486,-0.003994316,0.014367838,0.000316898,0.001246106,0.021916789,-0.003023369,-0.011509229,0.004922875,-0.007271884,0.054374325,0.001397581,-0.012751961,-0.018551765,-0.00511611,0.00468491,0.026302882,0.015601408,0.02779953,0.003224507,0.000965284,0.014878851,0.003340057,-0.010629266,0.006238065,-0.0101684,-0.00205522,0.000278988,-0.010551233,0.001828588,0.017318294,-0.007947018,0.013824886,0.006890416,-0.01322304,-0.005821148,-0.004288575,-0.003951639,-0.013947001,0.000270385,-0.000985233,-0.00800257,-0.000320482,0.003616691,-0.004722967,0.010345697,0.030963319,0.027547871,0.006811702,0.025960313,-0.010429245,-0.015239968,0.000371411,0.00978471,-0.001958487,-0.008237211,-0.005550923,-0.016549144,-0.006326529,-0.008723448,-0.005140774,-0.002486789,0.013300037,0.007112376,-0.008288481,-0.008934467,0.000203476,0.004065054,0,-0.020249904,0.000798132,-0.004591599,-0.002957277,0.000298311,0.012195086,0.026643498
15/04/2021,0.001908683,0.002814887,0.00696144,0.003127901,0.015323961,0.033564556,0.007604533,-0.000245794,0.001273296,0.008401154,0.017741705,0.015145561,-0.01567334,0.013467387,0.026475527,0.015172086,0.017699113,-0.000781834,0.033345628,0.018906701,-0.015728907,-0.002876325,0.002330266,0.021155476,-0.018402994,0.012439314,-0.001718665,0.009442911,0.021542831,0.010889857,-0.017285531,0.010614068,0.009446397,0.000326584,0.029744663,0.002314138,0.045595657,0.003333299,0.019512142,0.012262678,-0.018069486,-0.008622769,0.015857271,-0.006857143,0.009642427,-0.000964353,0.003068612,0.012649784,-0.020842232,0.008856275,0.018298539,0.035010343,0.002510446,-0.007048856,-0.010402209,0.018829012,0.037383191,-0.004090925,-0.004562346,-0.003908508,0.011260009,-0.015708171,-0.010662014,0.009429514,0.0097297,0.014299761,0.025882272,0.007053513,0,0.015185118,0.019980015,-0.006813107,-0.000878984,0.004683798,0.023080951,0.014357752,0.017451433,-0.006868368,0.015503878,0.018053337,0.015365448,0.002790954,0.005297683,0.009242109,0.047227909,0.023622062,0.014957931,0.008203454,0.013771186,0.003343069,0.006343856,-0.01017086,0.012113561,0.020476367,-0.012972761,0.019138708,0.011289209,0.023728843,-0.005815738,0.004777795,-0.00112835
16/04/2021,0.015875473,0.016140342,-0.012606665,-0.002182664,0.007977655,0.005099313,-0.009262473,0.011307797,-0.01017374,-0.008331163,-0.002702668,-0.001530205,0.024588325,0.027994369,-0.013588309,-0.000892276,0.002173962,0.008607085,0.001434213,0.011698312,-0.001812142,-0.002884562,0.025240803,0,0.009532888,0.009889132,0.008608258,0.005300847,0.001705723,0.014158203,0.03648218,0.01875467,0.016757345,0.024159321,-0.002155684,-0.003957846,-0.001483234,-0.017026568,-0.008074158,0.001563122,0.014959088,0.006281725,-0.016097536,0,0.000397968,0.018017979,0.012916342,0.002301083,0.019969252,-0.011412089,0.004413593,0.009948776,0.003338965,0.010503405,0.01518335,-0.0253165,0.018017992,0.009584655,0.024634916,0.011491064,0.004676539,0.027284468,0.028070194,0.018682858,0.016862948,-0.002916902,0.020314606,-0.011461344,0.005405354,-0.002492997,0,-0.011059719,-0.010117345,0.002590044,0.011697803,0.003011572,-0.012297683,-0.022803757,0.001908406,0.003084123,0.017177854,0.007792879,-0.001859968,0.003256055,0.013165303,0.010096183,0.00921093,0.013018769,0.006617903,0.010412404,-0.010948899,0.01520753,0.005239497,-0.004504521,0.032969551,-0.003912363,-0.000360147,-0.009519896,0.013799292,0.010957147,-0.003388873
19/04/2021,-0.004063099,-0.018646369,0.013179569,-0.001875059,-0.016042799,-0.002670342,0.003116463,-0.006806014,0.009850082,-0.001837742,0.005149018,0.001915718,-0.007928972,0.004481216,-0.007653061,-0.009823686,-0.001518482,0.011249155,0.017901882,0.004784681,-0.006931903,-0.003375158,0.001943557,-0.001992105,-0.008183821,-0.005341285,-0.011379764,0.000930579,-0.002786381,-0.001820941,-0.024827208,-0.008100161,-0.001712329,-0.03347147,-0.006696901,0.005960152,-0.006238929,0.005914677,0.015073882,-0.007413172,0.001520631,0.009123621,-0.006445245,-0.011123897,-0.010342159,-0.000632053,-0.008053671,-0.011151132,-0.017641982,0.011416973,0.003766512,0.015198504,0.004991564,-0.006810016,0.006787926,0.003896175,-0.004298326,-0.009945725,-0.046128251,0.018010502,0.005763086,-0.003758454,-0.01121409,0.020632737,-0.014214225,0.018040086,-0.00128452,0.000966254,-0.028673829,-0.004998454,-0.003672897,-0.011325033,-0.009776332,-0.005425002,0.005781356,0.006605626,0.000655269,0.005929629,-0.001904771,-0.00230595,0.024125446,0.00579955,0,0.002636842,-0.013270733,0.001427834,-0.002129601,-0.023293257,-0.022491349,0.004534151,0.002348227,0.002429172,-0.009679804,0.011929262,0.011429772,-0.002880351,-0.00768493,0.016924356,NA,-0.002862998,-0.002833664
20/04/2021,-0.03750194,-0.02850111,-0.059349602,-0.016280518,-0.004782641,-0.014190054,-0.013117093,-0.029123845,0.012722683,-0.008942649,0.01024535,-0.009560218,-0.031329826,-0.076012328,-0.015681249,-0.022773345,-0.007386476,-0.021864261,0,-0.006349228,-0.030247609,-0.029995173,-0.010022555,-0.014371186,-0.015550619,0.002386619,-0.024172653,-0.012085587,-0.006985378,-0.010641532,-0.020302932,-0.002598359,-0.012864494,-0.031992084,0.003697265,-0.042955874,-0.009566575,-0.001259949,-0.008910035,0.007075477,-0.025344555,-0.08113247,-0.017465021,-0.039565555,-0.023713742,-0.073055027,-0.039242239,-0.000663375,-0.035041604,-0.005393202,-0.00500312,-0.001663404,-0.013520949,-0.027787822,-0.039081326,-0.004398532,-0.011173165,-0.032876763,-0.049237739,-0.013064759,0.00418727,-0.029175059,-0.039201175,-0.021563342,-0.020827792,0.000478933,0.014790976,-0.035714268,-0.011070188,-0.014442648,-0.03047432,-0.033362052,-0.034405349,-0.003896101,-0.022006915,-0.004325158,-0.013425054,-0.056094324,0,-0.005392906,-0.024342348,-0.020593121,-0.004658346,0.0160834,-0.013449146,-0.012832686,-0.021341463,-0.021381543,0.001061947,-0.002462032,-0.008701529,-0.040791599,-0.018421108,0.000406487,-0.031982986,-0.030462123,-0.000968078,0.000410895,-0.027370868,-0.0342494,-0.048025007
21/04/2021,0.000489073,-0.004708415,-0.002592919,0.019732694,0.015727402,0,-0.018537905,0.007814395,-0.01423787,0.017781329,0.016813464,0.016216289,-0.005830568,0.016341622,0.005484476,0.005306914,-0.001969811,-0.015686283,-0.02989799,-0.031948892,0.013538895,0.02443893,0.000979713,0.01174557,0.007092199,0.00863097,0.009436713,-0.004077734,0.009223063,0.022126613,0.016776351,0.000744309,0.000434405,0.001362862,0.006717285,0.007394761,0.017205076,0.028174942,0.000899043,0.005464474,-0.003355313,0.004350057,0.01625189,0.014135703,0.006998702,0.022176708,-0.00669012,0.003318912,0.017249222,-0.026986129,0.001571307,-0.003054767,-0.015944049,0.006310325,-0.010227096,-0.003898072,0.010529012,-0.004249308,-0.013255314,-0.007170446,-0.00790077,-0.001036306,0.014883283,-0.003213958,-0.003272421,-0.019147936,0.000633713,-0.00400404,0.005597054,-0.002867215,0.001267437,0.011850103,0.012083641,0.001043016,0.00319059,0.016027547,-0.004646555,0.005942828,0,-0.008520542,0.004426605,-0.010653155,0.003120163,-0.010652078,0,-0.003610977,0.009657321,0.01428571,0.036775106,0.003290812,-0.015192359,-0.001052657,-0.003063933,-0.011783842,0.000881074,-0.006771397,0.002785869,-0.016841152,0.010343803,0.005521383,0.007462687
22/04/2021,0.008310175,-0.002547249,0.002166401,-0.004369572,0.013333347,-0.000645339,0.02779754,-0.007003487,0.013169072,0.023468026,0.006955372,-0.023823554,0.008741798,0.002375344,0.012467501,0.0036722,0.006578897,0.018725105,0.014140814,0.013201366,-0.002367287,0.006815985,0.007830323,0.016413133,0.011523688,0.01062268,0.000876475,0.009763761,0.027416326,0.001202646,0.019411229,0.030494619,0.008033,0.014290575,-0.004387816,0.013521552,0.000296735,-0.00327205,0.016167653,0.015139699,-0.000841652,0.033824884,0.018990481,0.016726404,0.010220807,-0.007343121,-0.020560148,0.015216675,0.029674212,0.018273717,0.024788235,0.004456802,0.022740177,0.002581979,0.008650698,0.005478721,0.006607364,-0.001896574,0.022180255,0.007222232,0.012056208,-0.00259333,0.01769908,0.021188392,-0.012038268,0.004880383,0.035148821,-0.000670122,0.005565902,0.008306757,0.005063329,-0.002195896,-0.003214372,0.012503339,0.00518913,0.002653718,0.032010669,0.029538369,0,-0.008593767,-0.003605823,0.000283352,0.0052877,0.016301055,-0.00369213,-0.001932805,0.006170935,0.036868239,0.017735334,0.014408984,0.034624537,0.009062166,0.006146794,0.006167814,-0.005501746,0.007908355,-0.001932588,0.010653793,0.009485165,0.005702249,0.010666667
23/04/2021,0.012281888,-0.006567048,-0.008214442,0.001567422,0.014855656,0.01246538,-0.003814186,0.005037817,0.009853305,0.001273887,-0.014205617,-0.007201452,-0.001864909,-0.003281088,0.003591647,0.011891191,-0.002396499,-0.00273758,-0.001787695,-0.000814297,-0.009830436,0.004835541,0.003884791,-0.001969253,-0.007911392,0.011678827,0.001167538,-0.009357495,-0.006181202,0.015315315,0.026023399,-0.001443493,-0.000430756,0.026165716,-0.016729018,0.012820475,-0.004301518,-0.01846535,-0.01178549,0.004971333,0.008423614,-0.018753092,0.003433094,0.01488445,0.000809364,-0.000336258,-0.004704988,0.009775138,-0.015384623,0.015018455,0.008573204,0.009151424,-0.01111728,0.002575449,0.015723594,0.002335266,0.005554143,0.000950091,-0.00091656,-0.010755623,-0.012568305,0.013780529,-0.004720495,0.00857014,0.000276887,0,-0.01131847,0.012403701,0.001845001,0.006970852,0.008816109,-0.005134911,-0.005989031,-0.001800955,0.018984227,-0.021614484,0,-0.010309259,0,0.007486211,-0.026135907,0.002549586,-0.002165887,-0.013861347,0.013112891,0.0244493,0.010119595,-0.000399491,0,-0.001628002,-0.010271666,0.002088541,0.008400102,-0.003678023,-0.015047588,0.013798717,-0.004356789,-0.008887988,-0.003877819,0.016169608,-0.002345353
26/04/2021,0.022030614,0.020198297,0.01002609,0.004068855,0.002091171,0.04295482,-0.005221008,0.002756943,-0.008926783,-0.005852376,-0.004495016,0.004029821,0.022530021,-0.01005856,-0.00792435,0.015819147,0,0.033725546,0.002149007,-0.002444983,0.015234451,0.001443729,0.009674298,-0.018547741,0.019457735,-0.01125548,0.004664708,0.011649895,-0.024423577,0.005619639,0.037426525,-0.008312302,-0.006033183,0.014056881,0.014998868,0.033586581,-0.001489642,-0.010451462,-0.002087062,0.000761088,0.008949865,0.041984318,0.018572801,0.016209958,0.014961573,-0.003700007,0.037454502,-0.003549547,0.010783437,-0.01968652,0.000910698,-0.005496031,0.019111953,0.008073449,0.005981018,-0.015531997,-0.000251084,0.008068315,0.040379141,-0.00362425,-0.003873812,0.019235681,0.009735376,-0.018336315,0.004152856,-0.017969891,-0.007425732,0.009933741,-0.0055249,-0.008181293,0.027465642,0.009143153,0.011741067,-0.005154657,0.016505967,-0.005109731,0.000646264,0.059551866,0,-0.010168105,0.003715993,0.003673307,-0.00186045,0.003815252,-0.003095107,-0.006143681,0.008500304,0.009592317,-0.012064343,0.001222992,-0.011047867,0.0091705,0.001514611,-0.013125476,-0.000674003,-0.014945305,-0.006685297,-0.016684057,0.005689481,-0.000206645,0.002350867
27/04/2021,-0.009840665,-0.012958825,-0.006042276,-0.011845423,-0.02107672,0,-0.00524841,-0.005748616,-0.006074575,-0.054261582,0.004116862,-0.007625904,0.002257099,-0.003325337,-0.008760613,-0.017130056,-0.001091917,0.003793555,0.006075745,-0.04370924,-0.004215113,-0.002883236,0.013094877,0.003216744,-0.016270338,0.001751374,-0.008415544,-0.008092088,0.00435395,0.014411765,-0.01550383,0.018950495,-0.003902016,0.008704062,-0.022276142,-0.013389952,-0.002834494,-0.019433864,-0.014042413,-0.011026675,0.04175042,-0.008536585,-0.003838798,-0.007595898,-0.003187252,-0.001012779,-0.021030495,-0.000647612,-0.004572102,-0.012790995,0.000909945,-0.00110523,-0.00137895,-0.009464876,0.01597116,-0.01682881,-0.011049705,-0.004708099,-0.015583314,-0.014549539,0.000666646,0.012078543,-0.016810876,0,-0.014336961,0.004945655,-0.027743064,-0.002295027,0,-0.00158631,-0.00680435,-0.009791055,-0.012673621,-0.00051813,-0.010450212,-0.005135898,0.005489196,-0.045260601,0.001908406,-0.001185317,-0.004113553,0.000563104,-0.010562261,0.003200629,-0.014959025,-0.012363319,-0.012642986,0.001583514,0.003731343,-0.006514658,-0.003046684,0.010739328,-0.002646538,0.00997506,-0.004271575,-0.006231422,-0.008198725,0.010392407,0.005210632,-0.017155862,-0.033421284
28/04/2021,0.00141977,-0.004011714,-0.001736905,-0.008832797,-0.0068216,0.004721959,-0.008090031,0.004524932,0.009483694,-0.037889026,-0.007141918,0.005864497,0.013190374,-0.006302129,0.005198856,0.003395205,-0.00109311,-0.010959943,-0.011722808,-0.021358322,0.031154888,0.004819289,0.007881463,0.004809595,-0.002226463,-0.011072333,0.013754764,0.004706602,0.005883262,-0.002899391,0.003331257,-0.003576552,-0.004570185,0.007989773,-0.0410557,0.002482572,-0.000149657,0.00172343,-0.014242485,-0.009611643,0.006698467,-0.002460025,0.011560714,-0.001530808,0.001199054,-0.00101389,0.006086688,-0.0035645,0.003499481,-0.015288935,-0.001515196,-0.001106538,0.003590118,0.008085205,0.035111807,0.01016315,-0.003809039,0.00094612,-0.016428,-0.022714275,-0.003220083,0.011934317,-0.017852602,-0.008200456,0.003076958,0.00098416,-0.014748379,0.010844599,0.001851834,-0.000953282,0.012723288,0.019923292,0.019022548,-0.000777565,0.001949618,-0.039173987,-0.01766223,-0.001748591,-0.001904771,0.007911358,-0.029326699,0.001969581,0.001569877,-0.004187451,-0.00343843,-0.003851724,-0.000914634,0.009486158,0.003717472,-0.011065574,-0.005093438,0.008990613,0.003411681,0.00411526,-0.007902453,-0.002453637,0.006168985,0.00146936,0.000740537,0.042691941,0.005459509
29/04/2021,-0.010239433,0.003661681,0.009134482,0.000954756,0.009444045,-0.006788509,0.010283644,-0.000750849,0.002505188,-0.00365684,-0.014519742,0.001005227,-0.001270194,-0.020332002,-0.008016566,-0.003609361,0.011162164,-0.009170847,-0.002516244,0.008293343,-0.008210331,-0.007673879,0.024710647,0.007578758,-0.001275104,-0.003830191,-0.004041593,0.000312324,0.006926244,-0.015411457,-0.017204916,-0.002871529,0.004153913,-0.02758402,-0.023288606,-0.009410555,-0.005237103,0.017204229,0.025207571,0.000776356,0.0246983,-0.006411852,0.011904711,-0.003066309,0.014371308,-0.005412647,-0.000711786,-0.007479676,0.008936383,-0.018026316,-0.020637262,-0.005538563,-0.008530552,-0.008384908,0.007759767,-0.004571979,0.010961026,0.001417721,-0.006377357,0.006682072,-0.006349544,-0.033660952,0.00588837,0.003674782,-0.003346424,-0.00589967,-0.010738719,-0.008127479,0.007393737,-0.003816766,0.009180955,-0.012443891,-0.014114445,-0.010611925,-0.001783693,0.009797683,0.011691151,-0.007201294,0,-0.015698579,0.001702042,0.003931489,0.004388615,0.004205059,0.024726884,0.024649619,-0.005187672,0,0.055892256,-0.012432656,-0.006484591,0.0562981,0.016244765,-0.008606606,0.000910275,-0.016124608,0.033231248,-0.007126371,0.002515923,-0.010286365,-0.012066365
30/04/2021,-0.022759864,0.012404154,-0.005172426,-0.005087389,-0.011056791,-0.019190354,0.000702136,0.0025044,-0.005206115,-0.017504246,0.042849413,0.01667005,-0.070050881,0.021325216,0.006256501,-0.010867069,0.001515195,-0.00038555,0.019459447,0.007359258,0.003311319,-0.003866611,0.00702072,-0.00950114,0.003830195,0.000295695,-0.006666698,-0.019044667,-0.006114329,-0.000886001,-0.01351349,0.005039581,-0.005878511,-0.0322791,-0.008188921,-0.016000017,0.007520936,0.031712445,0.031184341,0.003878958,-0.003301765,0.006701445,0.028705893,-0.009611688,0.009051518,0.025510123,0.00106844,0.005570126,-0.007993068,0.00428782,0.007127343,-0.005012613,0.000277517,0.001470535,-0.000440024,-0.009105482,-0.009077191,0.025483741,-0.004278309,0.003463313,0.020851954,-0.000254169,-0.007126531,-0.0402746,-0.004756518,0.022749807,-0.016118442,0.005899718,-0.005504536,0,-0.006464018,0,-0.000153988,0.002934932,-0.012995423,0.009546189,-0.000651081,0.025485259,0.007633561,-0.002392377,0.009770665,0.009230785,-0.004369439,0.002492551,0.042087524,-0.007547198,-0.002760736,-0.014095476,0.001594388,-0.008392782,0.008588069,-0.003834328,0.012267675,0.02397688,0.005002337,-0.002222189,0.004391124,0.021954799,0.009743239,-0.005910001,-0.009465649
04/05/2021,0.002280192,-0.02810809,-0.007798979,-0.005433031,-0.004515117,-0.005896556,-0.021045293,-0.015738162,-0.031609769,-0.043103438,-0.011147131,-0.012248147,-0.02621085,0.012304223,-0.02150256,0.005493229,-0.003674081,0.010416636,-0.006009167,-0.009454251,0.023597342,0.009218818,0.01818733,-0.006394919,-0.013672496,-0.016262607,-0.00087538,0.010184597,-0.000615179,-0.026899202,-0.003113244,-0.017908293,-0.004599212,-0.034703504,0.033754362,0.003387537,-0.00552397,-0.03278685,-0.019191596,-0.0150695,-0.025618339,0.004191277,-0.0503202,-0.020574534,-0.043681749,0.019568816,-0.019210224,-0.016291923,-0.01459062,-0.030020013,-0.005538473,-0.000839615,0.014428472,-0.008810601,-0.008583774,-0.032162202,-0.007633586,-0.017487302,-0.023327685,0.002588454,0.005161449,-0.018311304,0.016918771,-0.04434907,-0.007028418,-0.002901387,0.031093368,-0.012381846,-0.018450282,-0.018518519,-0.044096345,0.012161201,NA,-0.011439216,0.006912425,-0.001395184,-0.021824143,-0.032498584,0,-0.02537962,0.003786277,-0.019678521,-0.018808813,0.002983537,-0.00834681,-0.004515195,-0.022454629,-0.03852267,-0.022604266,-0.003808718,-0.012261534,-0.028098566,-0.000734455,-0.007670551,0.004751099,-0.033129242,-0.00649887,-0.003305078,0.007456082,-0.00389501,-0.010789149
05/05/2021,0.062885934,0.014089754,0.00873361,-0.000642667,0.025485971,0.022108429,0.01325685,0.024365517,-0.014483422,-0.000600587,0.00589855,0,0.034289102,0.000368346,0.013502716,0.049852068,0.013882803,-0.005727387,0.007823543,0.006507581,0.026922492,0.027403822,0.01369457,0.010458549,0.00483559,0.032161121,0.053446282,-0.003150638,-0.002770086,0.017314702,0.039350296,0.013493836,0.023322332,0.021989529,0.0018792,0.046252474,0.005554653,-0.009745701,0.006225916,0.007061598,0.029918389,-0.001718591,0,0.007134364,0.007748789,0.000650722,0.034820368,0.01457434,0.006629883,-0.012242091,0.014232633,0.029972004,-0.017232016,0.013703793,0.026307133,0.009773815,0.019743618,0.0117096,0.028912627,0.014056145,-0.005681164,0.032383411,0.024199619,-0.020958084,0.02038508,0.002909829,0.018482422,0.011217426,0.015037638,0.018542645,0.017645629,0.018673987,0.027097807,0.014800829,0.04740116,0.003104603,0.001665002,0.005334924,0,-0.003485787,0.031014242,0.012157207,0.012779513,-0.008626638,0.027151767,0.014800697,0.014789176,0.021065669,0.002931596,0.022090059,0.006896515,0.019802023,0.014332985,0,0.011934282,0.036855797,0.004162783,0.001036245,0.019735813,0.026960276,0.006544095
